row_id,order_id,order_date,ship_date,ship_mode,customer_id,country,city,state,postal_code,product_id,category,sub_category,product_name,sales,quantity,discount,profit,customer_name,region,segment
45,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.77,Odella Nelson,West,Corporate
45,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.77,Odella Nelson,South,Corporate
45,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.77,Odella Nelson,South,Corporate
45,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.77,Odella Nelson,East,Corporate
45,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.77,Odella Nelson,Central,Corporate
45,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.77,Odella Nelson,Central,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,Central,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,Central,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,West,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,West,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,West,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,South,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,South,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,East,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,Central,Corporate
46,CA-2016-118255,11-03-2016,13-03-2016,First Class,ON-18715,United States,Eagan,Minnesota,55122,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,Odella Nelson,Central,Corporate
47,CA-2014-146703,20-10-2014,25-10-2014,Second Class,PO-18865,United States,Westland,Michigan,48185,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.48,Patrick O'Donnell,West,Consumer
47,CA-2014-146703,20-10-2014,25-10-2014,Second Class,PO-18865,United States,Westland,Michigan,48185,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.48,Patrick O'Donnell,West,Consumer
47,CA-2014-146703,20-10-2014,25-10-2014,Second Class,PO-18865,United States,Westland,Michigan,48185,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.48,Patrick O'Donnell,East,Consumer
47,CA-2014-146703,20-10-2014,25-10-2014,Second Class,PO-18865,United States,Westland,Michigan,48185,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.48,Patrick O'Donnell,East,Consumer
47,CA-2014-146703,20-10-2014,25-10-2014,Second Class,PO-18865,United States,Westland,Michigan,48185,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.48,Patrick O'Donnell,East,Consumer
47,CA-2014-146703,20-10-2014,25-10-2014,Second Class,PO-18865,United States,Westland,Michigan,48185,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.48,Patrick O'Donnell,South,Consumer
47,CA-2014-146703,20-10-2014,25-10-2014,Second Class,PO-18865,United States,Westland,Michigan,48185,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.48,Patrick O'Donnell,Central,Consumer
48,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95,Lena Hernandez,West,Consumer
48,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95,Lena Hernandez,Central,Consumer
48,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95,Lena Hernandez,Central,Consumer
48,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95,Lena Hernandez,South,Consumer
48,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95,Lena Hernandez,East,Consumer
48,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95,Lena Hernandez,East,Consumer
49,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.1,Lena Hernandez,West,Consumer
49,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.1,Lena Hernandez,Central,Consumer
49,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.1,Lena Hernandez,Central,Consumer
49,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.1,Lena Hernandez,South,Consumer
49,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.1,Lena Hernandez,East,Consumer
49,CA-2016-169194,20-06-2016,25-06-2016,Standard Class,LH-16900,United States,Dover,Delaware,19901,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.1,Lena Hernandez,East,Consumer
50,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.96,Darren Powers,South,Consumer
50,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.96,Darren Powers,West,Consumer
50,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.96,Darren Powers,West,Consumer
50,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.96,Darren Powers,Central,Consumer
50,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.96,Darren Powers,Central,Consumer
50,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.96,Darren Powers,Central,Consumer
50,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.96,Darren Powers,Central,Consumer
51,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.33,Darren Powers,South,Consumer
51,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.33,Darren Powers,West,Consumer
51,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.33,Darren Powers,West,Consumer
51,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.33,Darren Powers,Central,Consumer
51,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.33,Darren Powers,Central,Consumer
51,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.33,Darren Powers,Central,Consumer
51,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.33,Darren Powers,Central,Consumer
52,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.96,Darren Powers,South,Consumer
52,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.96,Darren Powers,West,Consumer
52,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.96,Darren Powers,West,Consumer
52,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.96,Darren Powers,Central,Consumer
52,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.96,Darren Powers,Central,Consumer
52,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.96,Darren Powers,Central,Consumer
52,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.96,Darren Powers,Central,Consumer
53,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.1,Darren Powers,South,Consumer
53,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.1,Darren Powers,West,Consumer
53,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.1,Darren Powers,West,Consumer
53,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.1,Darren Powers,Central,Consumer
53,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.1,Darren Powers,Central,Consumer
53,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.1,Darren Powers,Central,Consumer
53,CA-2015-115742,18-04-2015,22-04-2015,Standard Class,DP-13000,United States,New Albany,Indiana,47150,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.1,Darren Powers,Central,Consumer
54,CA-2016-105816,11-12-2016,17-12-2016,Standard Class,JM-15265,United States,New York City,New York,10024,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,7,0,6.26,Janet Molinari,Central,Corporate
54,CA-2016-105816,11-12-2016,17-12-2016,Standard Class,JM-15265,United States,New York City,New York,10024,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,7,0,6.26,Janet Molinari,Central,Corporate
54,CA-2016-105816,11-12-2016,17-12-2016,Standard Class,JM-15265,United States,New York City,New York,10024,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,7,0,6.26,Janet Molinari,East,Corporate
54,CA-2016-105816,11-12-2016,17-12-2016,Standard Class,JM-15265,United States,New York City,New York,10024,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,7,0,6.26,Janet Molinari,East,Corporate
55,CA-2016-105816,11-12-2016,17-12-2016,Standard Class,JM-15265,United States,New York City,New York,10024,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,5,0,298.69,Janet Molinari,Central,Corporate
55,CA-2016-105816,11-12-2016,17-12-2016,Standard Class,JM-15265,United States,New York City,New York,10024,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,5,0,298.69,Janet Molinari,Central,Corporate
55,CA-2016-105816,11-12-2016,17-12-2016,Standard Class,JM-15265,United States,New York City,New York,10024,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,5,0,298.69,Janet Molinari,East,Corporate
55,CA-2016-105816,11-12-2016,17-12-2016,Standard Class,JM-15265,United States,New York City,New York,10024,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,5,0,298.69,Janet Molinari,East,Corporate
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
56,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0,52.14,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
57,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0,15.55,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
58,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.1,Ted Butterfield,East,Consumer
59,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",14.56,2,0,6.99,Ted Butterfield,East,Consumer
59,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",14.56,2,0,6.99,Ted Butterfield,East,Consumer
59,CA-2016-111682,17-06-2016,18-06-2016,First Class,TB-21055,United States,Troy,New York,12180,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",14.56,2,0,6.99,Ted Butterfield,East,Consumer
